client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score
772712658,55,Female,2,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,20859.00,3.00
772721208,33,Female,3,High School,Married,FL,91750,no,no,no,cellular,Businessman,232857.00,4.00
772725408,33,Male,4,Uneducated,Married,NY,91750,yes,yes,no,unknown,Govt,106036.00,4.00
772728933,53,Female,2,Unknown,Single,TX,91750,no,no,no,cellular,Retirees,28815.00,5.00
772735758,27,Female,1,Uneducated,Unknown,NY,91750,no,no,no,unknown,Blue-collar,12519.00,3.00
772758783,38,Female,2,Unknown,Single,NV,91750,yes,yes,no,unknown,Blue-collar,36543.00,3.00
772776033,41,Female,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Govt,24181.00,3.00
772782708,48,Female,3,Doctorate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975.00,4.00
772794108,52,Female,1,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,35247.00,3.00
772813458,59,Male,1,Uneducated,Single,FL,91750,no,yes,no,cellular,Govt,55730.00,5.00
772825308,49,Female,4,High School,Unknown,NY,91750,yes,yes,no,cellular,Retirees,54460.00,5.00
772837083,50,Male,3,Unknown,Single,CA,91750,yes,yes,yes,cellular,White-collar,44934.00,4.00
772846383,55,Male,1,Uneducated,Single,NY,91750,no,no,no,telephone,Govt,78354.00,3.00
772857558,43,Male,5,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,71289.00,5.00
772869033,56,Male,1,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,102444.00,5.00
772879158,65,Male,1,Unknown,Married,NY,91750,yes,yes,no,cellular,White-collar,45780.00,4.00
772922883,37,Female,2,Uneducated,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,17553.00,4.00
772935108,51,Female,2,Graduate,Married,NY,91750,no,yes,yes,cellular,Retirees,16510.00,3.00
773018583,57,Male,1,Graduate,Married,CA,91750,yes,no,no,telephone,White-collar,75291.00,3.00
773073558,44,Female,3,Graduate,Married,CA,91750,no,yes,yes,unknown,Selfemployeed,14975.00,5.00
773082033,44,Female,1,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,25573.00,5.00
773108958,52,Male,2,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,62633.00,4.00
773140683,33,Female,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,53007.00,3.00
773146383,29,Male,1,Graduate,Married,TX,91750,yes,yes,no,unknown,Businessman,15099.00,5.00
773155533,37,Male,1,Doctorate,Unknown,FL,91750,no,yes,no,cellular,Govt,76303.00,5.00
773172483,54,Male,1,High School,Married,FL,91750,no,yes,no,cellular,Govt,103784.00,5.00
773177358,43,Male,2,Doctorate,Single,FL,91750,no,yes,no,cellular,Retirees,98665.00,5.00
773185833,50,Male,4,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,199776.00,4.00
773228133,44,Female,3,Uneducated,Married,FL,91750,yes,no,no,telephone,Businessman,27467.00,5.00
773236983,62,Female,1,Post-Graduate,Married,NJ,91750,yes,yes,no,telephone,Blue-collar,16745.00,5.00
773257233,40,Female,3,Uneducated,Unknown,NY,91750,no,no,no,cellular,Businessman,38450.00,4.00
773270058,44,Female,0,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,12107.00,5.00
773275083,51,Male,3,Unknown,Single,TX,91750,yes,no,yes,telephone,Blue-collar,77365.00,4.00
773283108,45,Female,4,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,222259.00,4.00
773288958,44,Female,4,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975.00,5.00
773297508,43,Female,3,High School,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,5.00
773306658,59,Female,0,High School,Single,NY,91750,yes,no,no,cellular,Businessman,221178.00,5.00
773322558,52,Male,2,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,46225.00,5.00
773332908,35,Male,3,Doctorate,Single,NJ,91750,no,yes,no,cellular,Govt,54111.00,3.00
773342808,57,Male,5,High School,Married,FL,91750,yes,no,no,cellular,White-collar,92447.00,3.00
773356008,38,Male,5,Unknown,Married,TX,91750,yes,yes,no,cellular,Businessman,109333.00,5.00
773364483,38,Female,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,18244.00,4.00
773373108,33,Female,2,Doctorate,Single,NJ,91750,no,no,no,unknown,Selfemployeed,5525.00,4.00
773383158,43,Female,3,Uneducated,Unknown,TX,91750,yes,no,no,cellular,Retirees,32062.00,4.00
773389908,43,Female,3,Unknown,Married,CA,91750,yes,no,no,unknown,Blue-collar,21194.00,5.00
773442258,38,Female,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,13255.00,5.00
773448558,44,Female,3,High School,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,10713.00,4.00
773457558,37,Female,1,Graduate,Unknown,FL,91750,yes,no,no,unknown,Govt,42733.00,4.00
773466258,53,Female,2,High School,Married,TX,91750,yes,no,no,cellular,Selfemployeed,7865.00,5.00
773503308,49,Male,3,High School,Unknown,FL,91750,yes,yes,no,cellular,Retirees,47502.00,4.00
773667708,45,Female,5,Uneducated,Unknown,FL,91750,no,no,no,cellular,Blue-collar,22975.00,4.00
773827008,40,Female,1,Graduate,Married,CA,91750,no,yes,no,telephone,Selfemployeed,5525.00,5.00
773988708,35,Male,3,Graduate,Unknown,TX,91750,yes,yes,yes,cellular,White-collar,104473.00,5.00
774012933,37,Male,2,High School,Married,FL,91750,no,yes,no,cellular,White-collar,118417.00,3.00
774099708,45,Male,3,Graduate,Single,VA,91750,no,no,yes,cellular,Blue-collar,103488.00,4.00
774172158,40,Female,4,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,31191.00,5.00
774437583,44,Female,2,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
774491958,44,Male,4,Graduate,Single,TX,91750,no,yes,yes,unknown,Govt,112879.00,5.00
774588633,38,Male,1,High School,Married,NJ,91750,no,no,no,cellular,Businessman,86104.00,5.00
774675933,44,Female,1,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,38163.00,3.00
774760458,52,Female,1,Graduate,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,14975.00,3.00
775112958,36,Male,2,Unknown,Single,CA,91750,yes,no,no,cellular,White-collar,107853.00,5.00
775152708,58,Female,2,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,16680.00,4.00
775198608,37,Female,2,High School,Married,TX,91750,no,no,no,telephone,Businessman,19426.00,5.00
775267158,54,Male,1,High School,Single,IL,91750,no,no,no,cellular,Businessman,116844.00,5.00
778131333,39,Male,3,Unknown,Single,NY,91750,yes,no,yes,cellular,Govt,94726.00,4.00
778137108,49,Female,3,Uneducated,Married,NY,91750,no,no,no,cellular,Blue-collar,17238.00,3.00
778143183,54,Male,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,92975.00,4.00
778148283,47,Female,5,High School,Married,CA,91750,no,no,no,cellular,Govt,45336.00,5.00
778152108,53,Male,1,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,88881.00,5.00
778155558,40,Female,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,White-collar,38810.00,5.00
778163508,52,Male,2,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,86500.00,5.00
778170633,44,Female,3,Doctorate,Married,FL,91750,no,no,no,unknown,Selfemployeed,39987.00,5.00
778172583,55,Male,2,Graduate,Married,NY,91750,no,no,no,unknown,Blue-collar,101547.00,5.00
778176108,28,Female,1,High School,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11366.00,4.00
778180158,42,Female,2,High School,Married,NY,91750,no,yes,no,telephone,Retirees,39628.00,5.00
778191933,45,Female,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,25155.00,4.00
778207083,45,Female,4,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,22582.00,3.00
778224858,50,Male,2,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,69876.00,4.00
778228458,50,Male,3,Uneducated,Single,TX,91750,no,yes,no,telephone,Govt,86612.00,5.00
778231983,39,Male,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,78478.00,3.00
778236858,54,Male,1,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,100058.00,4.00
778239933,51,Female,3,Graduate,Single,FL,91750,no,no,no,unknown,Blue-collar,10574.00,3.00
778242708,56,Female,3,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,57807.00,3.00
778245633,40,Female,3,High School,Single,NY,91750,no,yes,no,cellular,Businessman,59014.00,3.00
778247358,35,Male,2,High School,Single,FL,91750,no,no,no,cellular,Businessman,44253.00,3.00
778255083,43,Male,3,Graduate,Unknown,CA,91750,no,yes,yes,cellular,White-collar,72336.00,3.00
778260108,50,Male,4,Post-Graduate,Married,TX,91750,no,no,no,cellular,Businessman,165200.00,4.00
778264008,36,Male,1,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,74670.00,3.00
778268508,43,Male,5,Graduate,Married,MI,91750,yes,yes,no,cellular,Retirees,63037.00,4.00
778272408,54,Female,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Blue-collar,25374.00,3.00
778275783,45,Female,2,Unknown,Single,CO,91750,yes,yes,no,unknown,Selfemployeed,33481.00,5.00
778282758,37,Male,2,High School,Single,CA,91750,no,yes,no,cellular,Govt,51503.00,4.00
778284783,39,Male,2,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,71124.00,3.00
778286433,65,Female,0,High School,Single,TX,91750,yes,no,no,unknown,Selfemployeed,22129.00,4.00
778289883,49,Female,4,Unknown,Married,CA,91750,yes,yes,no,cellular,Blue-collar,29229.00,4.00
778327908,49,Male,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,50264.00,4.00
778340733,50,Female,1,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,19020.00,4.00
778343958,46,Female,2,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,44019.00,5.00
778346283,43,Female,1,Post-Graduate,Married,NY,91750,yes,no,no,unknown,Retirees,17178.00,4.00
778348233,35,Female,2,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,5525.00,4.00
778349883,61,Male,1,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,52902.00,4.00
778353183,43,Male,4,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,94786.00,5.00
778356408,47,Female,3,High School,Married,TX,91750,no,no,no,cellular,Retirees,56158.00,5.00
778357458,37,Female,2,Unknown,Single,FL,91750,no,yes,yes,unknown,Businessman,15082.00,5.00
778360608,50,Female,4,Uneducated,Single,NY,91750,no,no,no,cellular,Govt,52833.00,4.00
778364583,46,Female,4,Graduate,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,14975.00,4.00
778372158,45,Male,2,Graduate,Married,NJ,91750,no,no,no,telephone,Govt,76569.00,3.00
778375458,55,Female,1,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,37009.00,3.00
778377183,49,Male,4,Uneducated,Married,AK,99504,no,yes,no,cellular,White-collar,80972.00,4.00
778378983,34,Female,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,28237.00,5.00
778381608,49,Female,4,Unknown,Single,CA,91750,yes,no,yes,unknown,White-collar,15401.00,5.00
778386033,38,Female,1,Graduate,Married,NJ,91750,no,no,no,cellular,Retirees,21104.00,5.00
778388358,50,Female,1,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,2565.00,5.00
778394358,37,Male,3,Unknown,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,58583.00,4.00
778397358,54,Female,3,Doctorate,Single,CA,91750,yes,yes,no,cellular,Retirees,30039.00,5.00
778399008,54,Female,3,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,14975.00,4.00
778401033,42,Female,4,Uneducated,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
778405458,58,Male,3,High School,Married,NY,91750,no,no,no,cellular,Businessman,71942.00,4.00
778407033,68,Male,0,High School,Married,FL,91750,no,yes,no,unknown,Selfemployeed,26249.00,4.00
778420383,41,Male,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Blue-collar,115458.00,4.00
778422933,51,Female,1,High School,Single,CA,91750,no,yes,yes,cellular,Retirees,36350.00,5.00
778425408,42,Female,4,Unknown,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,11067.00,4.00
778426608,47,Female,5,Unknown,Unknown,NY,91750,no,yes,no,unknown,Businessman,16165.00,5.00
778428108,52,Female,1,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,238388.00,4.00
778430733,38,Male,2,High School,Single,TX,91750,no,yes,no,unknown,Blue-collar,108518.00,5.00
778433283,52,Female,1,Graduate,Unknown,NY,91750,no,no,no,unknown,Blue-collar,20495.00,3.00
778436283,35,Female,1,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,47685.00,3.00
778439883,48,Male,3,Doctorate,Married,NY,91750,yes,yes,no,telephone,Businessman,109419.00,4.00
778441533,35,Female,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Blue-collar,24047.00,3.00
778444908,50,Female,2,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,233874.00,5.00
778447908,45,Female,3,High School,Single,FL,91750,yes,no,no,cellular,White-collar,51364.00,4.00
778456983,52,Female,4,Post-Graduate,Married,TX,91750,yes,no,no,cellular,Govt,16505.00,4.00
778459833,48,Female,4,Graduate,Single,NY,91750,yes,no,no,cellular,Retirees,15763.00,5.00
778461408,27,Female,2,Graduate,Married,FL,91750,yes,no,no,cellular,Retirees,26879.00,3.00
778465533,44,Female,1,High School,Single,TX,91750,yes,no,no,unknown,Blue-collar,17741.00,3.00
778471758,42,Male,4,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,73326.00,5.00
778486008,65,Female,2,Graduate,Single,CA,91750,no,no,no,cellular,Govt,40118.00,4.00
778493808,51,Female,2,Graduate,Single,CA,91750,no,yes,no,unknown,Businessman,15077.00,5.00
778502958,40,Female,2,Uneducated,Married,CA,91750,yes,no,no,cellular,Retirees,26411.00,4.00
778506633,49,Female,3,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,5225.00,4.00
778508883,57,Female,3,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,12554.00,5.00
778511733,45,Female,3,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,4.00
778523733,31,Female,0,Graduate,Single,NY,91750,no,no,no,cellular,Retirees,39429.00,5.00
778550583,57,Male,3,Graduate,Married,NY,91750,no,no,no,telephone,White-collar,79214.00,3.00
778563858,58,Male,2,Uneducated,Single,NY,91750,no,yes,yes,cellular,Businessman,172318.00,3.00
778567983,50,Male,2,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,66107.00,5.00
778573233,54,Female,2,Unknown,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,19574.00,4.00
778574283,56,Female,1,Graduate,Married,MN,91750,yes,yes,no,cellular,Blue-collar,21826.00,4.00
778601733,50,Female,2,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,26252.00,4.00
778606308,37,Female,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34228.00,5.00
778617708,35,Male,3,Uneducated,Single,TX,91750,no,yes,no,unknown,Businessman,25095.00,3.00
778619358,39,Male,2,Unknown,Married,WA,98815,yes,yes,no,cellular,Retirees,76749.00,4.00
778623858,45,Female,4,Uneducated,Married,NJ,91750,no,no,no,unknown,Selfemployeed,16520.00,3.00
778627983,61,Female,1,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
778632933,34,Male,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,74721.00,5.00
778643733,21,Male,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,118036.00,4.00
778659108,53,Male,1,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,75314.00,4.00
778661358,51,Female,1,Unknown,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975.00,5.00
778663458,45,Female,3,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,2565.00,4.00
778669608,45,Male,4,Graduate,Married,NY,91750,yes,no,no,unknown,Govt,95162.00,3.00
778671483,51,Female,2,Graduate,Single,TX,91750,no,yes,yes,cellular,Selfemployeed,51605.00,4.00
778679883,38,Female,2,High School,Single,NY,91750,yes,yes,no,cellular,Retirees,39797.00,4.00
778686408,54,Female,4,Graduate,Married,TX,91750,no,no,no,unknown,Selfemployeed,14975.00,3.00
778693458,39,Female,2,Unknown,Single,CA,91750,yes,no,no,unknown,Selfemployeed,12751.00,4.00
778696608,46,Male,3,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,78866.00,4.00
778698408,40,Female,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,4.00
778699908,50,Female,3,Doctorate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,5225.00,5.00
778706508,56,Female,1,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14265.00,4.00
778708533,42,Female,4,Graduate,Single,NV,91750,yes,no,no,cellular,Selfemployeed,2565.00,4.00
778710783,52,Female,1,Graduate,Married,TX,91750,yes,yes,yes,cellular,Businessman,42025.00,5.00
778712658,38,Female,2,High School,Married,CA,91730,no,yes,yes,unknown,Selfemployeed,47979.00,4.00
778714833,40,Male,2,Uneducated,Married,MA,91750,no,no,no,cellular,Govt,83877.00,5.00
778716783,40,Male,2,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,102119.00,4.00
778718658,49,Male,5,Unknown,Single,FL,91750,no,yes,no,cellular,Govt,49095.00,5.00
778720533,44,Female,4,High School,Unknown,CA,91750,yes,yes,yes,telephone,Retirees,22347.00,3.00
778722033,60,Male,1,Uneducated,Single,CA,91750,yes,yes,no,cellular,Businessman,100383.00,5.00
778724058,56,Male,2,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,46738.00,5.00
778728783,47,Female,3,Uneducated,Married,OH,91750,yes,yes,no,unknown,White-collar,32020.00,4.00
778732158,53,Female,0,Uneducated,Married,CA,91711,no,no,no,cellular,Govt,48288.00,5.00
778734108,42,Female,1,Graduate,Married,NM,91750,no,yes,no,cellular,Govt,15301.00,5.00
778740708,42,Female,2,Unknown,Single,NY,91750,yes,yes,yes,cellular,Retirees,53532.00,4.00
778742358,47,Female,1,High School,Single,CA,91750,no,yes,no,cellular,White-collar,104480.00,4.00
778745058,57,Male,3,Unknown,Single,NY,91750,no,no,no,cellular,Businessman,198286.00,4.00
778747608,53,Female,3,Unknown,Married,FL,91750,yes,no,no,cellular,Govt,47803.00,4.00
778755858,52,Female,4,Graduate,Married,NY,91750,no,yes,no,unknown,Blue-collar,17696.00,5.00
778760808,59,Female,0,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,20095.00,5.00
778770783,50,Female,2,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,5225.00,5.00
778780008,46,Male,2,High School,Married,FL,91750,yes,yes,yes,cellular,Govt,52307.00,4.00
778781508,63,Female,1,Uneducated,Single,CA,91750,yes,yes,no,cellular,Blue-collar,27818.00,3.00
778782858,49,Male,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,63078.00,4.00
778799583,47,Female,4,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975.00,3.00
778801608,47,Female,4,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,38923.00,4.00
778810083,42,Female,4,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,52596.00,4.00
778819083,58,Female,1,Uneducated,Married,FL,91750,yes,no,yes,cellular,Blue-collar,24511.00,4.00
778825908,37,Male,2,Doctorate,Single,CA,90025,yes,no,no,telephone,Businessman,162109.00,4.00
778830933,44,Male,3,Graduate,Single,TX,91750,yes,yes,no,telephone,Businessman,97807.00,4.00
778832883,50,Female,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,140462.00,4.00
778837083,44,Female,4,Graduate,Married,NY,91750,no,no,yes,cellular,Govt,21241.00,5.00
778839108,54,Female,1,Unknown,Married,CA,91750,yes,yes,yes,cellular,Retirees,40396.00,5.00
778844433,37,Female,3,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,35538.00,5.00
778847808,56,Male,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,85102.00,5.00
778849908,39,Male,2,High School,Single,CA,91750,yes,no,no,cellular,Retirees,74541.00,4.00
778853358,42,Male,2,Post-Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,78187.00,5.00
778855383,52,Female,4,Post-Graduate,Married,CA,91750,yes,no,no,telephone,Businessman,19521.00,5.00
778857108,63,Female,0,Uneducated,Unknown,CA,91750,no,no,no,cellular,Retirees,58164.00,4.00
778860783,45,Female,3,Uneducated,Single,FL,91750,no,yes,no,cellular,Selfemployeed,32869.00,4.00
778863258,38,Male,2,Unknown,Married,FL,91750,no,yes,no,unknown,Govt,88597.00,4.00
778865583,38,Male,3,High School,Single,NY,91750,no,no,no,cellular,Govt,104434.00,4.00
778867533,30,Male,1,Uneducated,Single,CA,91750,yes,no,no,unknown,Selfemployeed,1250.00,5.00
778868958,48,Female,2,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,2565.00,5.00
778871508,33,Female,3,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,8250.00,4.00
778873608,49,Female,3,High School,Single,NY,91750,yes,no,no,cellular,Businessman,164628.00,4.00
778878633,45,Female,2,Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,37003.00,4.00
778880358,38,Male,2,High School,Married,FL,91750,no,no,no,cellular,White-collar,53703.00,5.00
778882758,58,Female,1,Graduate,Married,CA,91750,no,yes,no,cellular,Govt,18754.00,5.00
778885158,36,Female,1,Doctorate,Single,NY,91750,no,no,no,unknown,Selfemployeed,13170.00,4.00
778888083,48,Male,3,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,116446.00,5.00
778894233,44,Male,2,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Govt,105329.00,4.00
778895883,44,Male,4,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,62086.00,5.00
778899708,53,Female,1,High School,Single,NY,91750,no,yes,no,cellular,White-collar,33559.00,4.00
778905033,63,Female,1,Unknown,Married,NY,91750,no,yes,yes,cellular,Retirees,44446.00,5.00
778908783,55,Female,4,Uneducated,Single,CA,91750,no,no,no,cellular,Blue-collar,13828.00,5.00
778910883,49,Female,4,Graduate,Single,NY,91750,yes,yes,no,cellular,Retirees,22861.00,5.00
778912683,46,Male,4,Unknown,Single,TX,91750,yes,yes,no,cellular,Blue-collar,78004.00,3.00
778915233,34,Female,1,Graduate,Married,FL,91750,no,yes,no,telephone,Businessman,26332.00,5.00
778919583,36,Male,2,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,55276.00,4.00
778921908,43,Male,5,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,68696.00,5.00
778924158,48,Female,3,Graduate,Married,MI,91750,yes,no,no,cellular,Govt,41473.00,5.00
778928283,41,Female,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,13090.00,3.00
778929783,36,Female,2,Graduate,Married,FL,91750,no,yes,no,unknown,Selfemployeed,2565.00,5.00
778932633,39,Male,3,Graduate,Unknown,NJ,91750,no,no,no,cellular,White-collar,84400.00,5.00
778933983,34,Male,4,Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,44296.00,3.00
778936008,55,Male,3,Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,93150.00,5.00
778937583,48,Male,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,59734.00,4.00
778939683,62,Female,1,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14379.00,5.00
778942233,46,Female,1,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10982.00,5.00
778943883,54,Female,1,High School,Married,CA,91750,no,no,no,cellular,Retirees,19175.00,5.00
778949133,65,Female,0,Uneducated,Single,CA,91750,yes,no,no,unknown,Blue-collar,37771.00,4.00
778952058,46,Female,1,Graduate,Married,TX,91750,no,yes,yes,unknown,Govt,37336.00,5.00
778956033,56,Female,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Businessman,203270.00,3.00
778959258,35,Male,4,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,30269.00,3.00
778965183,53,Male,0,High School,Married,FL,91750,no,no,no,cellular,Businessman,52347.00,5.00
778968408,49,Female,2,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,19139.00,5.00
778971408,49,Female,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,19392.00,5.00
778973658,34,Female,1,Uneducated,Unknown,NY,91750,no,no,yes,cellular,Govt,24625.00,4.00
778984383,44,Male,3,High School,Single,TX,91750,no,no,no,telephone,Blue-collar,71492.00,5.00
778992108,44,Female,3,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975.00,5.00
779008158,48,Male,4,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,87621.00,4.00
779016408,37,Female,3,Unknown,Single,CA,91750,no,no,yes,cellular,Selfemployeed,14975.00,4.00
779018508,50,Male,4,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,102117.00,4.00
779027733,62,Female,1,High School,Married,FL,91750,yes,no,yes,cellular,Businessman,40956.00,5.00
779029458,36,Female,1,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,31872.00,5.00
779031033,56,Female,2,Uneducated,Single,CA,91750,yes,yes,no,telephone,Selfemployeed,10406.00,4.00
779032308,35,Female,1,Uneducated,Married,CA,91750,no,no,no,cellular,Retirees,35864.00,5.00
779034708,52,Male,2,High School,Single,NY,91750,no,yes,no,telephone,Govt,86524.00,4.00
779037408,49,Female,1,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,177751.00,5.00
779040408,40,Male,4,Doctorate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975.00,3.00
779041983,50,Male,2,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,62663.00,4.00
779046408,43,Female,3,Post-Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,10549.00,4.00
779051808,37,Male,2,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,51762.00,5.00
779055033,49,Male,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,111190.00,4.00
779058108,60,Female,0,Graduate,Unknown,CA,91750,yes,no,no,cellular,Blue-collar,14782.00,5.00
779065458,39,Male,2,Uneducated,Single,NJ,91750,yes,no,no,cellular,Blue-collar,53815.00,5.00
779067408,46,Female,3,High School,Single,CA,90250,yes,no,no,unknown,Businessman,160237.00,4.00
779070033,26,Male,0,Post-Graduate,Married,FL,91750,no,no,yes,cellular,Selfemployeed,46583.00,3.00
779072733,52,Male,2,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,88445.00,5.00
779078733,40,Female,1,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,4.00
779082633,55,Female,3,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,176480.00,4.00
779084208,40,Female,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Businessman,25691.00,5.00
779090883,45,Female,4,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,37800.00,5.00
779098308,39,Male,0,Graduate,Single,CA,91750,yes,no,no,cellular,White-collar,105320.00,5.00
